sk_tempo,nm_grupo,dt_evento,nr_ano,nr_mes,nm_mes,nr_dia,nr_dia_semana,nm_dia_semana_extenso,nr_semestre,ds_semestre,ds_semestre_ano,nr_trimestre,ds_trimestre,nm_estacao_ano,ds_dia_util_feriado,ds_fim_semana,ds_data_extenso,dt_carga
20250811,INSIGHTHUNTERS,2025-08-11 00:00:00,2025,8,Agosto,11,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 11 de Agosto de 2025",2025-05-24 23:26:21
20250812,INSIGHTHUNTERS,2025-08-12 00:00:00,2025,8,Agosto,12,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 12 de Agosto de 2025",2025-05-24 23:26:21
20250813,INSIGHTHUNTERS,2025-08-13 00:00:00,2025,8,Agosto,13,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 13 de Agosto de 2025",2025-05-24 23:26:21
20250814,INSIGHTHUNTERS,2025-08-14 00:00:00,2025,8,Agosto,14,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 14 de Agosto de 2025",2025-05-24 23:26:21
20250815,INSIGHTHUNTERS,2025-08-15 00:00:00,2025,8,Agosto,15,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 15 de Agosto de 2025",2025-05-24 23:26:21
20250816,INSIGHTHUNTERS,2025-08-16 00:00:00,2025,8,Agosto,16,7,Sábado,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 16 de Agosto de 2025",2025-05-24 23:26:21
20250817,INSIGHTHUNTERS,2025-08-17 00:00:00,2025,8,Agosto,17,1,Domingo,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 17 de Agosto de 2025",2025-05-24 23:26:21
20250818,INSIGHTHUNTERS,2025-08-18 00:00:00,2025,8,Agosto,18,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 18 de Agosto de 2025",2025-05-24 23:26:21
20250819,INSIGHTHUNTERS,2025-08-19 00:00:00,2025,8,Agosto,19,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 19 de Agosto de 2025",2025-05-24 23:26:21
20250820,INSIGHTHUNTERS,2025-08-20 00:00:00,2025,8,Agosto,20,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 20 de Agosto de 2025",2025-05-24 23:26:21
20250821,INSIGHTHUNTERS,2025-08-21 00:00:00,2025,8,Agosto,21,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 21 de Agosto de 2025",2025-05-24 23:26:21
20250822,INSIGHTHUNTERS,2025-08-22 00:00:00,2025,8,Agosto,22,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 22 de Agosto de 2025",2025-05-24 23:26:21
20250823,INSIGHTHUNTERS,2025-08-23 00:00:00,2025,8,Agosto,23,7,Sábado,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 23 de Agosto de 2025",2025-05-24 23:26:21
20250824,INSIGHTHUNTERS,2025-08-24 00:00:00,2025,8,Agosto,24,1,Domingo,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 24 de Agosto de 2025",2025-05-24 23:26:21
20250825,INSIGHTHUNTERS,2025-08-25 00:00:00,2025,8,Agosto,25,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Segunda-Feira , 25 de Agosto de 2025",2025-05-24 23:26:21
20250826,INSIGHTHUNTERS,2025-08-26 00:00:00,2025,8,Agosto,26,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Terça-Feira , 26 de Agosto de 2025",2025-05-24 23:26:21
20250827,INSIGHTHUNTERS,2025-08-27 00:00:00,2025,8,Agosto,27,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quarta-Feira , 27 de Agosto de 2025",2025-05-24 23:26:21
20250828,INSIGHTHUNTERS,2025-08-28 00:00:00,2025,8,Agosto,28,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Quinta-Feira , 28 de Agosto de 2025",2025-05-24 23:26:21
20250829,INSIGHTHUNTERS,2025-08-29 00:00:00,2025,8,Agosto,29,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,DIA ÚTIL,NÃO,"Sexta-Feira , 29 de Agosto de 2025",2025-05-24 23:26:21
20250830,INSIGHTHUNTERS,2025-08-30 00:00:00,2025,8,Agosto,30,7,Sábado,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Sábado , 30 de Agosto de 2025",2025-05-24 23:26:21
20250831,INSIGHTHUNTERS,2025-08-31 00:00:00,2025,8,Agosto,31,1,Domingo,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Inverno,FIM DE SEMANA,SIM,"Domingo , 31 de Agosto de 2025",2025-05-24 23:26:21
20250901,INSIGHTHUNTERS,2025-09-01 00:00:00,2025,9,Setembro,1,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 1 de Setembro de 2025",2025-05-24 23:26:21
20250902,INSIGHTHUNTERS,2025-09-02 00:00:00,2025,9,Setembro,2,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 2 de Setembro de 2025",2025-05-24 23:26:21
20250903,INSIGHTHUNTERS,2025-09-03 00:00:00,2025,9,Setembro,3,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 3 de Setembro de 2025",2025-05-24 23:26:21
20250904,INSIGHTHUNTERS,2025-09-04 00:00:00,2025,9,Setembro,4,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 4 de Setembro de 2025",2025-05-24 23:26:21
20250905,INSIGHTHUNTERS,2025-09-05 00:00:00,2025,9,Setembro,5,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 5 de Setembro de 2025",2025-05-24 23:26:21
20250906,INSIGHTHUNTERS,2025-09-06 00:00:00,2025,9,Setembro,6,7,Sábado,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 6 de Setembro de 2025",2025-05-24 23:26:21
20250907,INSIGHTHUNTERS,2025-09-07 00:00:00,2025,9,Setembro,7,1,Domingo,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,FERIADO,SIM,"Domingo , 7 de Setembro de 2025",2025-05-24 23:26:21
20250908,INSIGHTHUNTERS,2025-09-08 00:00:00,2025,9,Setembro,8,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 8 de Setembro de 2025",2025-05-24 23:26:21
20250909,INSIGHTHUNTERS,2025-09-09 00:00:00,2025,9,Setembro,9,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 9 de Setembro de 2025",2025-05-24 23:26:21
20250910,INSIGHTHUNTERS,2025-09-10 00:00:00,2025,9,Setembro,10,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 10 de Setembro de 2025",2025-05-24 23:26:21
20250911,INSIGHTHUNTERS,2025-09-11 00:00:00,2025,9,Setembro,11,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 11 de Setembro de 2025",2025-05-24 23:26:21
20250912,INSIGHTHUNTERS,2025-09-12 00:00:00,2025,9,Setembro,12,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 12 de Setembro de 2025",2025-05-24 23:26:21
20250913,INSIGHTHUNTERS,2025-09-13 00:00:00,2025,9,Setembro,13,7,Sábado,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 13 de Setembro de 2025",2025-05-24 23:26:21
20250914,INSIGHTHUNTERS,2025-09-14 00:00:00,2025,9,Setembro,14,1,Domingo,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 14 de Setembro de 2025",2025-05-24 23:26:21
20250915,INSIGHTHUNTERS,2025-09-15 00:00:00,2025,9,Setembro,15,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 15 de Setembro de 2025",2025-05-24 23:26:21
20250916,INSIGHTHUNTERS,2025-09-16 00:00:00,2025,9,Setembro,16,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 16 de Setembro de 2025",2025-05-24 23:26:21
20250917,INSIGHTHUNTERS,2025-09-17 00:00:00,2025,9,Setembro,17,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 17 de Setembro de 2025",2025-05-24 23:26:21
20250918,INSIGHTHUNTERS,2025-09-18 00:00:00,2025,9,Setembro,18,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 18 de Setembro de 2025",2025-05-24 23:26:21
20250919,INSIGHTHUNTERS,2025-09-19 00:00:00,2025,9,Setembro,19,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 19 de Setembro de 2025",2025-05-24 23:26:21
20250920,INSIGHTHUNTERS,2025-09-20 00:00:00,2025,9,Setembro,20,7,Sábado,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 20 de Setembro de 2025",2025-05-24 23:26:21
20250921,INSIGHTHUNTERS,2025-09-21 00:00:00,2025,9,Setembro,21,1,Domingo,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 21 de Setembro de 2025",2025-05-24 23:26:21
20250922,INSIGHTHUNTERS,2025-09-22 00:00:00,2025,9,Setembro,22,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 22 de Setembro de 2025",2025-05-24 23:26:21
20250923,INSIGHTHUNTERS,2025-09-23 00:00:00,2025,9,Setembro,23,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 23 de Setembro de 2025",2025-05-24 23:26:21
20250924,INSIGHTHUNTERS,2025-09-24 00:00:00,2025,9,Setembro,24,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 24 de Setembro de 2025",2025-05-24 23:26:21
20250925,INSIGHTHUNTERS,2025-09-25 00:00:00,2025,9,Setembro,25,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 25 de Setembro de 2025",2025-05-24 23:26:21
20250926,INSIGHTHUNTERS,2025-09-26 00:00:00,2025,9,Setembro,26,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 26 de Setembro de 2025",2025-05-24 23:26:21
20250927,INSIGHTHUNTERS,2025-09-27 00:00:00,2025,9,Setembro,27,7,Sábado,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 27 de Setembro de 2025",2025-05-24 23:26:21
20250928,INSIGHTHUNTERS,2025-09-28 00:00:00,2025,9,Setembro,28,1,Domingo,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 28 de Setembro de 2025",2025-05-24 23:26:21
20250929,INSIGHTHUNTERS,2025-09-29 00:00:00,2025,9,Setembro,29,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 29 de Setembro de 2025",2025-05-24 23:26:21
20250930,INSIGHTHUNTERS,2025-09-30 00:00:00,2025,9,Setembro,30,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,3,3º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 30 de Setembro de 2025",2025-05-24 23:26:21
20251001,INSIGHTHUNTERS,2025-10-01 00:00:00,2025,10,Outubro,1,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 1 de Outubro de 2025",2025-05-24 23:26:21
20251002,INSIGHTHUNTERS,2025-10-02 00:00:00,2025,10,Outubro,2,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 2 de Outubro de 2025",2025-05-24 23:26:21
20251003,INSIGHTHUNTERS,2025-10-03 00:00:00,2025,10,Outubro,3,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 3 de Outubro de 2025",2025-05-24 23:26:21
20251004,INSIGHTHUNTERS,2025-10-04 00:00:00,2025,10,Outubro,4,7,Sábado,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 4 de Outubro de 2025",2025-05-24 23:26:21
20251005,INSIGHTHUNTERS,2025-10-05 00:00:00,2025,10,Outubro,5,1,Domingo,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 5 de Outubro de 2025",2025-05-24 23:26:21
20251006,INSIGHTHUNTERS,2025-10-06 00:00:00,2025,10,Outubro,6,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 6 de Outubro de 2025",2025-05-24 23:26:21
20251007,INSIGHTHUNTERS,2025-10-07 00:00:00,2025,10,Outubro,7,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 7 de Outubro de 2025",2025-05-24 23:26:21
20251008,INSIGHTHUNTERS,2025-10-08 00:00:00,2025,10,Outubro,8,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 8 de Outubro de 2025",2025-05-24 23:26:21
20251009,INSIGHTHUNTERS,2025-10-09 00:00:00,2025,10,Outubro,9,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 9 de Outubro de 2025",2025-05-24 23:26:21
20251010,INSIGHTHUNTERS,2025-10-10 00:00:00,2025,10,Outubro,10,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 10 de Outubro de 2025",2025-05-24 23:26:21
20251011,INSIGHTHUNTERS,2025-10-11 00:00:00,2025,10,Outubro,11,7,Sábado,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 11 de Outubro de 2025",2025-05-24 23:26:21
20251012,INSIGHTHUNTERS,2025-10-12 00:00:00,2025,10,Outubro,12,1,Domingo,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FERIADO,SIM,"Domingo , 12 de Outubro de 2025",2025-05-24 23:26:21
20251013,INSIGHTHUNTERS,2025-10-13 00:00:00,2025,10,Outubro,13,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 13 de Outubro de 2025",2025-05-24 23:26:21
20251014,INSIGHTHUNTERS,2025-10-14 00:00:00,2025,10,Outubro,14,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 14 de Outubro de 2025",2025-05-24 23:26:21
20251015,INSIGHTHUNTERS,2025-10-15 00:00:00,2025,10,Outubro,15,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 15 de Outubro de 2025",2025-05-24 23:26:21
20251016,INSIGHTHUNTERS,2025-10-16 00:00:00,2025,10,Outubro,16,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 16 de Outubro de 2025",2025-05-24 23:26:21
20251017,INSIGHTHUNTERS,2025-10-17 00:00:00,2025,10,Outubro,17,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 17 de Outubro de 2025",2025-05-24 23:26:21
20251018,INSIGHTHUNTERS,2025-10-18 00:00:00,2025,10,Outubro,18,7,Sábado,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 18 de Outubro de 2025",2025-05-24 23:26:21
20251019,INSIGHTHUNTERS,2025-10-19 00:00:00,2025,10,Outubro,19,1,Domingo,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 19 de Outubro de 2025",2025-05-24 23:26:21
20251020,INSIGHTHUNTERS,2025-10-20 00:00:00,2025,10,Outubro,20,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 20 de Outubro de 2025",2025-05-24 23:26:21
20251021,INSIGHTHUNTERS,2025-10-21 00:00:00,2025,10,Outubro,21,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 21 de Outubro de 2025",2025-05-24 23:26:21
20251022,INSIGHTHUNTERS,2025-10-22 00:00:00,2025,10,Outubro,22,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 22 de Outubro de 2025",2025-05-24 23:26:21
20251023,INSIGHTHUNTERS,2025-10-23 00:00:00,2025,10,Outubro,23,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 23 de Outubro de 2025",2025-05-24 23:26:21
20251024,INSIGHTHUNTERS,2025-10-24 00:00:00,2025,10,Outubro,24,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 24 de Outubro de 2025",2025-05-24 23:26:21
20251025,INSIGHTHUNTERS,2025-10-25 00:00:00,2025,10,Outubro,25,7,Sábado,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 25 de Outubro de 2025",2025-05-24 23:26:21
20251026,INSIGHTHUNTERS,2025-10-26 00:00:00,2025,10,Outubro,26,1,Domingo,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 26 de Outubro de 2025",2025-05-24 23:26:21
20251027,INSIGHTHUNTERS,2025-10-27 00:00:00,2025,10,Outubro,27,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 27 de Outubro de 2025",2025-05-24 23:26:21
20251028,INSIGHTHUNTERS,2025-10-28 00:00:00,2025,10,Outubro,28,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 28 de Outubro de 2025",2025-05-24 23:26:21
20251029,INSIGHTHUNTERS,2025-10-29 00:00:00,2025,10,Outubro,29,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 29 de Outubro de 2025",2025-05-24 23:26:21
20251030,INSIGHTHUNTERS,2025-10-30 00:00:00,2025,10,Outubro,30,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 30 de Outubro de 2025",2025-05-24 23:26:21
20251031,INSIGHTHUNTERS,2025-10-31 00:00:00,2025,10,Outubro,31,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 31 de Outubro de 2025",2025-05-24 23:26:21
20251101,INSIGHTHUNTERS,2025-11-01 00:00:00,2025,11,Novembro,1,7,Sábado,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 1 de Novembro de 2025",2025-05-24 23:26:21
20251102,INSIGHTHUNTERS,2025-11-02 00:00:00,2025,11,Novembro,2,1,Domingo,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FERIADO,SIM,"Domingo , 2 de Novembro de 2025",2025-05-24 23:26:21
20251103,INSIGHTHUNTERS,2025-11-03 00:00:00,2025,11,Novembro,3,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 3 de Novembro de 2025",2025-05-24 23:26:21
20251104,INSIGHTHUNTERS,2025-11-04 00:00:00,2025,11,Novembro,4,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 4 de Novembro de 2025",2025-05-24 23:26:21
20251105,INSIGHTHUNTERS,2025-11-05 00:00:00,2025,11,Novembro,5,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 5 de Novembro de 2025",2025-05-24 23:26:21
20251106,INSIGHTHUNTERS,2025-11-06 00:00:00,2025,11,Novembro,6,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 6 de Novembro de 2025",2025-05-24 23:26:21
20251107,INSIGHTHUNTERS,2025-11-07 00:00:00,2025,11,Novembro,7,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 7 de Novembro de 2025",2025-05-24 23:26:21
20251108,INSIGHTHUNTERS,2025-11-08 00:00:00,2025,11,Novembro,8,7,Sábado,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 8 de Novembro de 2025",2025-05-24 23:26:21
20251109,INSIGHTHUNTERS,2025-11-09 00:00:00,2025,11,Novembro,9,1,Domingo,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 9 de Novembro de 2025",2025-05-24 23:26:21
20251110,INSIGHTHUNTERS,2025-11-10 00:00:00,2025,11,Novembro,10,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 10 de Novembro de 2025",2025-05-24 23:26:21
20251111,INSIGHTHUNTERS,2025-11-11 00:00:00,2025,11,Novembro,11,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 11 de Novembro de 2025",2025-05-24 23:26:21
20251112,INSIGHTHUNTERS,2025-11-12 00:00:00,2025,11,Novembro,12,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 12 de Novembro de 2025",2025-05-24 23:26:21
20251113,INSIGHTHUNTERS,2025-11-13 00:00:00,2025,11,Novembro,13,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 13 de Novembro de 2025",2025-05-24 23:26:21
20251114,INSIGHTHUNTERS,2025-11-14 00:00:00,2025,11,Novembro,14,6,Sexta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 14 de Novembro de 2025",2025-05-24 23:26:21
20251115,INSIGHTHUNTERS,2025-11-15 00:00:00,2025,11,Novembro,15,7,Sábado,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FERIADO,SIM,"Sábado , 15 de Novembro de 2025",2025-05-24 23:26:21
20251116,INSIGHTHUNTERS,2025-11-16 00:00:00,2025,11,Novembro,16,1,Domingo,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 16 de Novembro de 2025",2025-05-24 23:26:21
20251117,INSIGHTHUNTERS,2025-11-17 00:00:00,2025,11,Novembro,17,2,Segunda-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 17 de Novembro de 2025",2025-05-24 23:26:21
20251118,INSIGHTHUNTERS,2025-11-18 00:00:00,2025,11,Novembro,18,3,Terça-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 18 de Novembro de 2025",2025-05-24 23:26:21
20251119,INSIGHTHUNTERS,2025-11-19 00:00:00,2025,11,Novembro,19,4,Quarta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 19 de Novembro de 2025",2025-05-24 23:26:21
20251120,INSIGHTHUNTERS,2025-11-20 00:00:00,2025,11,Novembro,20,5,Quinta-Feira,2,2º Semestre,2º Semestre/2025,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 20 de Novembro de 2025",2025-05-24 23:26:21
